flowid,sport,dsport,timestamp,totalHeaderSize,max_pkt_size,mean_pkt_size,attack_cat,Label
735,14443,143,2015-02-18 02:32:45.465351142,256,64,64.0,Exploits,1
139078,38820,5190,2015-02-18 02:32:45.522358,280,72,70.0,BENIGN,0
1203,27870,111,2015-02-18 02:32:45.676022104,88,100,100.0,Exploits,1
170642,37243,13696,2015-02-18 02:32:45.733412,280,72,70.0,BENIGN,0
62544,58884,1281,2015-02-18 02:32:45.837385,280,72,70.0,BENIGN,0
11508,11757,1100,2015-02-18 02:32:45.869814336,256,64,64.0,Exploits,1
9091,31473,80,2015-02-18 02:32:45.948361556,256,64,64.0,Exploits,1
1210,28140,6003,2015-02-18 02:32:46.014000957,256,64,64.0,Exploits,1
134523,19718,80,2015-02-18 02:32:46.049747,280,72,70.0,BENIGN,0
8373,12510,21,2015-02-18 02:32:46.139508774,256,64,64.0,Exploits,1
9170,33314,25,2015-02-18 02:32:46.294334298,256,64,64.0,Exploits,1
21144,26701,60506,2015-02-18 02:32:46.334148,280,72,70.0,BENIGN,0
626,10416,80,2015-02-18 02:32:46.478575640,256,64,64.0,Exploits,1
14134,62148,80,2015-02-18 02:32:46.539841423,256,64,64.0,Exploits,1
12661,41113,80,2015-02-18 02:32:46.618629108,256,64,64.0,Exploits,1
77079,51181,29753,2015-02-18 02:32:46.634567,280,72,70.0,BENIGN,0
142444,52584,50967,2015-02-18 02:32:46.724052,176,164,148.0,BENIGN,0
8885,25804,21,2015-02-18 02:32:46.915690211,256,64,64.0,Exploits,1
81480,2819,47375,2015-02-18 02:32:46.923360,280,72,70.0,BENIGN,0
5022,22828,80,2015-02-18 02:32:47.026882458,256,64,64.0,Exploits,1
58705,43997,53,2015-02-18 02:32:47.122405,88,81,81.0,BENIGN,0
49425,7758,48251,2015-02-18 02:32:47.222381,280,72,70.0,BENIGN,0
11700,16669,80,2015-02-18 02:32:47.374384,256,64,64.0,Exploits,1
23154,34356,12393,2015-02-18 02:32:47.524333,176,164,148.0,BENIGN,0
18593,15944,34149,2015-02-18 02:32:47.527282,280,72,70.0,BENIGN,0
9094,31570,25,2015-02-18 02:32:47.676305111,256,64,64.0,Exploits,1
2449,53994,8080,2015-02-18 02:32:47.824274,256,64,64.0,Exploits,1
120415,26104,22547,2015-02-18 02:32:47.837506,280,72,70.0,BENIGN,0
4866,19533,7144,2015-02-18 02:32:48.164259243,256,64,64.0,Exploits,1
135988,25681,5190,2015-02-18 02:32:48.222416,280,72,70.0,BENIGN,0
9348,37929,21,2015-02-18 02:32:48.249565925,256,64,64.0,Exploits,1
104474,27775,111,2015-02-18 02:32:48.322422,176,158,158.0,BENIGN,0
60825,52348,31699,2015-02-18 02:32:48.526974,280,72,70.0,BENIGN,0
59565,47376,5190,2015-02-18 02:32:48.622414,280,72,70.0,BENIGN,0
42623,46664,32731,2015-02-18 02:32:48.722383,280,72,70.0,BENIGN,0
9322,37163,80,2015-02-18 02:32:48.755568,256,64,64.0,Exploits,1
8836,24826,110,2015-02-18 02:32:48.788025417,256,64,64.0,Exploits,1
163403,7831,53,2015-02-18 02:32:48.822465,88,82,82.0,BENIGN,0
75287,43925,50146,2015-02-18 02:32:48.922424,280,72,70.0,BENIGN,0
33136,8866,42689,2015-02-18 02:32:49.043396,280,72,70.0,BENIGN,0
11381,7964,23,2015-02-18 02:32:49.052755869,256,64,64.0,Exploits,1
16959,9437,53,2015-02-18 02:32:49.122442,88,89,89.0,BENIGN,0
6326,48444,13838,2015-02-18 02:32:49.183232960,256,64,64.0,Exploits,1
164686,12853,38466,2015-02-18 02:32:49.258359,280,72,70.0,BENIGN,0
1638,36960,25,2015-02-18 02:32:49.302346868,256,64,64.0,Exploits,1
171604,40956,53,2015-02-18 02:32:49.322417,88,81,81.0,BENIGN,0
14313,63463,25,2015-02-18 02:32:49.407565911,256,64,64.0,Exploits,1
7954,2765,25,2015-02-18 02:32:49.537504895,256,64,64.0,Exploits,1
19152,18259,37638,2015-02-18 02:32:49.562440,280,72,70.0,BENIGN,0
1848,40964,110,2015-02-18 02:32:49.661658813,256,64,64.0,Exploits,1
11876,20894,80,2015-02-18 02:32:49.801144720,256,64,64.0,Exploits,1
8648,20275,25,2015-02-18 02:32:50.058890734,256,64,64.0,Exploits,1
2556,55576,25,2015-02-18 02:32:50.224959520,256,64,64.0,Exploits,1
88658,31008,56643,2015-02-18 02:32:50.235893,280,72,70.0,BENIGN,0
9501,42187,143,2015-02-18 02:32:50.526253722,256,64,64.0,Exploits,1
694,12862,80,2015-02-18 02:32:50.544212,256,64,64.0,Exploits,1
15903,5045,5190,2015-02-18 02:32:50.722451,280,72,70.0,BENIGN,0
9636,45782,80,2015-02-18 02:32:50.762571585,256,64,64.0,Exploits,1
11288,5173,25,2015-02-18 02:32:50.776544,256,64,64.0,Exploits,1
2182,48163,25,2015-02-18 02:32:50.786043533,256,64,64.0,Exploits,1
5433,32341,12221,2015-02-18 02:32:50.921013506,256,64,64.0,Exploits,1
8587,18068,524,2015-02-18 02:32:51.084270241,256,64,64.0,Exploits,1
11112,2440,80,2015-02-18 02:32:51.089932739,256,64,64.0,Exploits,1
117311,12936,53,2015-02-18 02:32:51.122480,88,89,89.0,BENIGN,0
10429,60043,25,2015-02-18 02:32:51.159830151,256,64,64.0,Exploits,1
35651,18980,17051,2015-02-18 02:32:51.472481,280,72,70.0,BENIGN,0
166390,20005,5190,2015-02-18 02:32:51.522401,280,72,70.0,BENIGN,0
29916,61285,143,2015-02-18 02:32:51.724462,280,72,70.0,BENIGN,0
1169,27068,60296,2015-02-18 02:32:51.729890586,256,64,64.0,Exploits,1
10443,60224,5060,2015-02-18 02:32:52.001980995,88,537,537.0,Exploits,1
159590,57973,53,2015-02-18 02:32:52.022439,88,89,89.0,BENIGN,0
7007,59063,80,2015-02-18 02:32:52.228097932,256,64,64.0,Exploits,1
65322,4375,25244,2015-02-18 02:32:52.244555,280,72,70.0,BENIGN,0
59607,47609,111,2015-02-18 02:32:52.322480,176,158,158.0,BENIGN,0
48625,4541,3244,2015-02-18 02:32:52.326961,280,72,70.0,BENIGN,0
11732,17339,143,2015-02-18 02:32:52.419858952,256,64,64.0,Exploits,1
146899,5525,53,2015-02-18 02:32:52.522510,88,89,89.0,BENIGN,0
8497,15257,25,2015-02-18 02:32:52.532409909,256,64,64.0,Exploits,1
1467,33021,80,2015-02-18 02:32:52.683508,256,64,64.0,Exploits,1
147663,8578,53,2015-02-18 02:32:52.722491,88,89,89.0,BENIGN,0
13102,51023,80,2015-02-18 02:32:52.742072183,256,64,64.0,Exploits,1
8540,16242,42,2015-02-18 02:32:52.811065253,256,64,64.0,Exploits,1
101680,17054,15074,2015-02-18 02:32:53.138482,280,72,70.0,BENIGN,0
7288,62938,80,2015-02-18 02:32:53.646177734,256,64,64.0,Exploits,1
9297,36737,25,2015-02-18 02:32:53.714733744,256,64,64.0,Exploits,1
168799,29714,53,2015-02-18 02:32:53.922511,88,89,89.0,BENIGN,0
169254,31546,25,2015-02-18 02:32:53.923706,280,72,70.0,BENIGN,0
153638,33510,22760,2015-02-18 02:32:54.024196,176,164,148.0,BENIGN,0
146023,1902,52784,2015-02-18 02:32:54.027037,280,72,70.0,BENIGN,0
5974,41068,80,2015-02-18 02:32:54.099872456,256,64,64.0,Exploits,1
97884,2511,80,2015-02-18 02:32:54.123735,280,72,70.0,BENIGN,0
81898,4437,53,2015-02-18 02:32:54.322514,88,89,89.0,BENIGN,0
6149,44251,80,2015-02-18 02:32:54.403371074,256,64,64.0,Exploits,1
91736,43498,5190,2015-02-18 02:32:54.422497,280,72,70.0,BENIGN,0
11370,7615,80,2015-02-18 02:32:54.560659682,256,64,64.0,Exploits,1
139053,38669,80,2015-02-18 02:32:54.623772,280,72,70.0,BENIGN,0
6254,46520,110,2015-02-18 02:32:54.792448,256,64,64.0,Exploits,1
85314,17657,53,2015-02-18 02:32:54.822538,88,89,89.0,BENIGN,0
97034,64715,80,2015-02-18 02:32:54.823893,280,72,70.0,BENIGN,0
11523,12088,25,2015-02-18 02:32:54.863072023,256,64,64.0,Exploits,1
10430,60061,80,2015-02-18 02:32:54.902924934,256,64,64.0,Exploits,1
13319,54342,80,2015-02-18 02:32:54.905343821,256,64,64.0,Exploits,1
12582,38836,3222,2015-02-18 02:32:54.910130668,256,64,64.0,Exploits,1
85243,17391,111,2015-02-18 02:32:55.022521,176,158,158.0,BENIGN,0
52266,19075,5190,2015-02-18 02:32:55.122515,280,72,70.0,BENIGN,0
258,3459,25,2015-02-18 02:32:55.152359056,256,64,64.0,Exploits,1
177508,65184,53,2015-02-18 02:32:55.222529,88,89,89.0,BENIGN,0
175747,58099,53,2015-02-18 02:32:55.722554,88,89,89.0,BENIGN,0
168860,29957,80,2015-02-18 02:32:55.723828,280,72,70.0,BENIGN,0
580,9450,80,2015-02-18 02:32:55.805857,256,64,64.0,Exploits,1
2133,47025,5000,2015-02-18 02:32:56.204492807,256,64,64.0,Exploits,1
13746,58824,80,2015-02-18 02:32:56.297368584,256,64,64.0,Exploits,1
41990,44220,53,2015-02-18 02:32:56.322539,88,89,89.0,BENIGN,0
1884,41751,80,2015-02-18 02:32:56.344557597,256,64,64.0,Exploits,1
9055,29999,80,2015-02-18 02:32:56.345375222,256,64,64.0,Exploits,1
1744,38669,25,2015-02-18 02:32:56.513217401,256,64,64.0,Exploits,1
132981,13244,44315,2015-02-18 02:32:56.622543,280,72,70.0,BENIGN,0
12760,43990,110,2015-02-18 02:32:56.703521390,256,64,64.0,Exploits,1
56705,36424,34086,2015-02-18 02:32:56.724256,176,164,148.0,BENIGN,0
2296,50627,80,2015-02-18 02:32:56.759783692,256,64,64.0,Exploits,1
165936,18030,17891,2015-02-18 02:32:56.922538,280,72,70.0,BENIGN,0
113992,64685,5190,2015-02-18 02:32:57.022542,280,72,70.0,BENIGN,0
995,22051,80,2015-02-18 02:32:57.223440363,256,64,64.0,Exploits,1
9957,52431,389,2015-02-18 02:32:57.284538972,256,64,64.0,Exploits,1
120126,24934,5190,2015-02-18 02:32:57.322556,280,72,70.0,BENIGN,0
8802,23971,21,2015-02-18 02:32:57.402408639,256,64,64.0,Exploits,1
37678,27329,22343,2015-02-18 02:32:57.422549,280,72,70.0,BENIGN,0
1813,40107,901,2015-02-18 02:32:57.506793716,256,64,64.0,Exploits,1
11623,15245,80,2015-02-18 02:32:57.642972803,256,64,64.0,Exploits,1
6649,53940,80,2015-02-18 02:32:57.849202,256,64,64.0,Exploits,1
82900,8034,43678,2015-02-18 02:32:58.067779,280,72,70.0,BENIGN,0
4901,20497,80,2015-02-18 02:32:58.074591086,256,64,64.0,Exploits,1
7546,65218,80,2015-02-18 02:32:58.149639320,256,64,64.0,Exploits,1
156385,44801,5190,2015-02-18 02:32:58.222552,280,72,70.0,BENIGN,0
9213,34849,80,2015-02-18 02:32:58.714628606,256,64,64.0,Exploits,1
95803,59635,20420,2015-02-18 02:32:58.827287,280,72,70.0,BENIGN,0
1822,40344,139,2015-02-18 02:32:58.890784,256,64,64.0,Exploits,1
4639,16461,21,2015-02-18 02:32:58.951007595,256,64,64.0,Exploits,1
160727,62414,53,2015-02-18 02:32:59.022591,88,81,81.0,BENIGN,0
151957,26470,143,2015-02-18 02:32:59.023851,280,72,70.0,BENIGN,0
6116,43769,60802,2015-02-18 02:32:59.221838804,88,1117,1117.0,Exploits,1
168465,28335,26550,2015-02-18 02:32:59.234681,280,72,70.0,BENIGN,0
9738,48937,139,2015-02-18 02:32:59.238200937,256,64,64.0,Exploits,1
95146,56971,53,2015-02-18 02:32:59.322587,88,89,89.0,BENIGN,0
174220,51567,28156,2015-02-18 02:32:59.422574,280,72,70.0,BENIGN,0
93002,48491,21,2015-02-18 02:32:59.623830,280,72,70.0,BENIGN,0
91679,43327,29600,2015-02-18 02:32:59.642199,280,72,70.0,BENIGN,0
64895,2690,50868,2015-02-18 02:32:59.722580,280,72,70.0,BENIGN,0
12749,43773,80,2015-02-18 02:32:59.734519134,256,64,64.0,Exploits,1
25665,44738,4123,2015-02-18 02:32:59.822584,280,72,70.0,BENIGN,0
12124,27047,80,2015-02-18 02:33:00.114120960,256,64,64.0,Exploits,1
99847,10087,5190,2015-02-18 02:33:00.122524,280,72,70.0,BENIGN,0
1102,25431,80,2015-02-18 02:33:00.137982,256,64,64.0,Exploits,1
51047,14249,80,2015-02-18 02:33:00.223874,280,72,70.0,BENIGN,0
18566,15821,143,2015-02-18 02:33:00.323789,280,72,70.0,BENIGN,0
90055,36717,11063,2015-02-18 02:33:00.522591,280,72,70.0,BENIGN,0
102262,19231,5190,2015-02-18 02:33:00.622584,280,72,70.0,BENIGN,0
6424,50315,80,2015-02-18 02:33:00.773490423,256,64,64.0,Exploits,1
1458,32825,25,2015-02-18 02:33:00.860827309,256,64,64.0,Exploits,1
2145,47337,110,2015-02-18 02:33:00.865501,256,64,64.0,Exploits,1
78116,55390,61480,2015-02-18 02:33:00.951699,280,72,70.0,BENIGN,0
28655,56145,25511,2015-02-18 02:33:01.022594,280,72,70.0,BENIGN,0
152511,28926,111,2015-02-18 02:33:01.122610,176,158,158.0,BENIGN,0
8535,16187,80,2015-02-18 02:33:01.210698926,256,64,64.0,Exploits,1
172912,46369,60070,2015-02-18 02:33:01.328402,280,72,70.0,BENIGN,0
173417,48333,25244,2015-02-18 02:33:01.340000,280,72,70.0,BENIGN,0
6767,55191,110,2015-02-18 02:33:01.372777226,256,64,64.0,Exploits,1
8046,4647,80,2015-02-18 02:33:01.490878307,256,64,64.0,Exploits,1
153518,33016,111,2015-02-18 02:33:01.510595,176,158,158.0,BENIGN,0
15355,2835,5190,2015-02-18 02:33:01.522603,280,72,70.0,BENIGN,0
98290,4021,53,2015-02-18 02:33:01.622611,88,89,89.0,BENIGN,0
10365,59419,2400,2015-02-18 02:33:01.850289471,256,64,64.0,Exploits,1
1880,41623,383,2015-02-18 02:33:01.873871198,256,64,64.0,Exploits,1
33814,11591,53,2015-02-18 02:33:02.022634,88,89,89.0,BENIGN,0
13587,57623,21,2015-02-18 02:33:02.057144311,256,64,64.0,Exploits,1
3565,2652,3306,2015-02-18 02:33:02.289004318,256,64,64.0,Exploits,1
161020,63589,53,2015-02-18 02:33:02.422625,88,89,89.0,BENIGN,0
150198,19031,80,2015-02-18 02:33:02.423913,280,72,70.0,BENIGN,0
8800,23925,80,2015-02-18 02:33:02.440799103,256,64,64.0,Exploits,1
119117,20565,5190,2015-02-18 02:33:02.522615,280,72,70.0,BENIGN,0
168818,29815,53,2015-02-18 02:33:02.822660,88,89,89.0,BENIGN,0
12097,26103,80,2015-02-18 02:33:03.017917370,256,64,64.0,Exploits,1
13209,52613,139,2015-02-18 02:33:03.062206505,256,64,64.0,Exploits,1
22846,33170,111,2015-02-18 02:33:03.222634,176,158,158.0,BENIGN,0
74833,42192,6407,2015-02-18 02:33:03.522638,280,72,70.0,BENIGN,0
58295,42414,5289,2015-02-18 02:33:03.719083,280,72,70.0,BENIGN,0
33194,9125,7930,2015-02-18 02:33:03.722612,280,72,70.0,BENIGN,0
106877,37064,5190,2015-02-18 02:33:03.822597,280,72,70.0,BENIGN,0
138346,35559,41695,2015-02-18 02:33:03.968718,280,72,70.0,BENIGN,0
5202,27977,80,2015-02-18 02:33:04.085304968,256,64,64.0,Exploits,1
176187,59918,1429,2015-02-18 02:33:04.362358,280,72,70.0,BENIGN,0
112420,58751,20909,2015-02-18 02:33:04.527733,280,72,70.0,BENIGN,0
10432,60095,21,2015-02-18 02:33:04.560117320,256,64,64.0,Exploits,1
127470,55803,53,2015-02-18 02:33:04.622686,88,81,81.0,BENIGN,0
127899,57625,143,2015-02-18 02:33:04.623941,280,72,70.0,BENIGN,0
159164,56304,58573,2015-02-18 02:33:04.722648,280,72,70.0,BENIGN,0
157502,49540,57521,2015-02-18 02:33:04.824355,176,164,148.0,BENIGN,0
126192,50447,53,2015-02-18 02:33:04.922715,88,89,89.0,BENIGN,0
12686,41799,25,2015-02-18 02:33:04.924187,256,64,64.0,Exploits,1
9517,42636,9090,2015-02-18 02:33:04.993840348,256,64,64.0,Exploits,1
59598,47561,22,2015-02-18 02:33:05.022691,280,72,70.0,BENIGN,0
26098,46408,5190,2015-02-18 02:33:05.122650,280,72,70.0,BENIGN,0
146728,4798,46887,2015-02-18 02:33:05.254714,280,72,70.0,BENIGN,0
11903,21365,8000,2015-02-18 02:33:05.298115311,256,64,64.0,Exploits,1
25416,43787,50149,2015-02-18 02:33:05.361817,280,72,70.0,BENIGN,0
163273,7243,5714,2015-02-18 02:33:05.422683,280,72,70.0,BENIGN,0
588,9621,57153,2015-02-18 02:33:05.437506116,256,64,64.0,Exploits,1
117606,14260,6881,2015-02-18 02:33:05.629133,280,72,70.0,BENIGN,0
5545,34634,25,2015-02-18 02:33:05.713749558,256,64,64.0,Exploits,1
13595,57650,554,2015-02-18 02:33:06.120730151,256,64,64.0,Exploits,1
86065,20832,18882,2015-02-18 02:33:06.138434,280,72,70.0,BENIGN,0
8867,25464,80,2015-02-18 02:33:06.221248974,256,64,64.0,Exploits,1
86153,21173,111,2015-02-18 02:33:06.222639,176,158,158.0,BENIGN,0
86542,22634,20651,2015-02-18 02:33:06.224383,176,164,148.0,BENIGN,0
86788,23658,60341,2015-02-18 02:33:06.227182,280,72,70.0,BENIGN,0
2405,53299,21,2015-02-18 02:33:06.385323807,256,64,64.0,Exploits,1
8426,14061,25,2015-02-18 02:33:06.407923442,256,64,64.0,Exploits,1
11424,9400,80,2015-02-18 02:33:06.505577019,256,64,64.0,Exploits,1
7349,63723,3306,2015-02-18 02:33:06.753773131,256,64,64.0,Exploits,1
6765,55150,80,2015-02-18 02:33:06.909088,256,64,64.0,Exploits,1
8518,15759,143,2015-02-18 02:33:07.047556642,256,64,64.0,Exploits,1
5090,24715,80,2015-02-18 02:33:07.059471645,256,64,64.0,Exploits,1
156698,46049,42003,2015-02-18 02:33:07.322628,280,72,70.0,BENIGN,0
155097,39516,7749,2015-02-18 02:33:07.341120,280,72,70.0,BENIGN,0
4697,17559,25,2015-02-18 02:33:07.478294379,256,64,64.0,Exploits,1
12370,33208,80,2015-02-18 02:33:07.495151297,256,64,64.0,Exploits,1
58040,41463,25244,2015-02-18 02:33:07.735603,280,72,70.0,BENIGN,0
53522,23868,1757,2015-02-18 02:33:07.886823,280,72,70.0,BENIGN,0
12832,45809,80,2015-02-18 02:33:07.905381,256,64,64.0,Exploits,1
52124,18548,53,2015-02-18 02:33:07.923710,88,89,89.0,BENIGN,0
8507,15414,631,2015-02-18 02:33:07.938114651,256,64,64.0,Exploits,1
20085,22156,53,2015-02-18 02:33:08.122702,88,89,89.0,BENIGN,0
12284,31146,80,2015-02-18 02:33:08.183496764,256,64,64.0,Exploits,1
6428,50481,80,2015-02-18 02:33:08.231605425,256,64,64.0,Exploits,1
87148,25093,59065,2015-02-18 02:33:08.241507,280,72,70.0,BENIGN,0
37682,27343,5190,2015-02-18 02:33:08.422705,280,72,70.0,BENIGN,0
1591,36033,80,2015-02-18 02:33:08.503172169,256,64,64.0,Exploits,1
142079,51235,25,2015-02-18 02:33:08.541042,280,72,70.0,BENIGN,0
11086,2002,80,2015-02-18 02:33:08.826841932,256,64,64.0,Exploits,1
98280,3976,53,2015-02-18 02:33:08.922697,88,89,89.0,BENIGN,0
98732,5725,80,2015-02-18 02:33:08.923902,280,72,70.0,BENIGN,0
108673,44000,48293,2015-02-18 02:33:09.044656,280,72,70.0,BENIGN,0
10474,60635,25,2015-02-18 02:33:09.152048807,256,64,64.0,Exploits,1
156307,44484,53,2015-02-18 02:33:09.347688,88,89,89.0,BENIGN,0
13743,58804,25,2015-02-18 02:33:09.469304419,256,64,64.0,Exploits,1
86040,20705,16724,2015-02-18 02:33:09.635011,280,72,70.0,BENIGN,0
95770,59503,25244,2015-02-18 02:33:09.651109,280,72,70.0,BENIGN,0
161114,63962,5190,2015-02-18 02:33:09.723682,280,72,70.0,BENIGN,0
1855,41139,25,2015-02-18 02:33:09.900616505,256,64,64.0,Exploits,1
95807,59643,53,2015-02-18 02:33:09.922722,88,89,89.0,BENIGN,0
143102,55311,43789,2015-02-18 02:33:10.024369,176,160,146.0,BENIGN,0
6228,45911,80,2015-02-18 02:33:10.268240773,256,64,64.0,Exploits,1
21947,29724,5190,2015-02-18 02:33:10.322706,280,72,70.0,BENIGN,0
1875,41493,80,2015-02-18 02:33:10.334673318,256,64,64.0,Exploits,1
4198,9447,80,2015-02-18 02:33:10.369492818,256,64,64.0,Exploits,1
137016,30074,5190,2015-02-18 02:33:10.422705,280,72,70.0,BENIGN,0
1945,42903,21,2015-02-18 02:33:10.457813766,256,64,64.0,Exploits,1
636,10745,80,2015-02-18 02:33:10.527909604,256,64,64.0,Exploits,1
12433,34789,25,2015-02-18 02:33:10.621348337,256,64,64.0,Exploits,1
8427,14065,143,2015-02-18 02:33:10.945955,256,64,64.0,Exploits,1
5760,37786,25,2015-02-18 02:33:10.990414266,256,64,64.0,Exploits,1
124125,41780,80,2015-02-18 02:33:11.124017,280,72,70.0,BENIGN,0
2755,59769,1521,2015-02-18 02:33:11.246577419,256,64,64.0,Exploits,1
73968,38669,21,2015-02-18 02:33:11.307914,280,72,70.0,BENIGN,0
8537,16208,143,2015-02-18 02:33:11.452433586,256,64,64.0,Exploits,1
35737,19298,17334,2015-02-18 02:33:11.542821,280,72,70.0,BENIGN,0
118939,19758,53,2015-02-18 02:33:11.622742,88,81,81.0,BENIGN,0
119301,21416,143,2015-02-18 02:33:11.623978,280,72,70.0,BENIGN,0
9095,31600,51811,2015-02-18 02:33:11.648129371,256,64,64.0,Exploits,1
8957,28012,21,2015-02-18 02:33:11.706288378,256,64,64.0,Exploits,1
129619,64851,19120,2015-02-18 02:33:11.722722,280,72,70.0,BENIGN,0
88501,30401,54616,2015-02-18 02:33:11.836596,280,72,70.0,BENIGN,0
13168,51968,80,2015-02-18 02:33:11.877362303,256,64,64.0,Exploits,1
11211,3723,5495,2015-02-18 02:33:11.884849530,256,64,64.0,Exploits,1
8015,4203,80,2015-02-18 02:33:12.105543257,256,64,64.0,Exploits,1
73012,34988,25244,2015-02-18 02:33:12.297334,280,72,70.0,BENIGN,0
31383,1989,5190,2015-02-18 02:33:12.422739,280,72,70.0,BENIGN,0
10718,63776,110,2015-02-18 02:33:12.552341648,256,64,64.0,Exploits,1
32145,5141,111,2015-02-18 02:33:12.622751,176,158,158.0,BENIGN,0
32537,6582,4939,2015-02-18 02:33:12.624462,176,164,148.0,BENIGN,0
5077,24248,7510,2015-02-18 02:33:12.661384795,256,64,64.0,Exploits,1
124176,41954,111,2015-02-18 02:33:12.829738,176,158,158.0,BENIGN,0
158101,51989,29600,2015-02-18 02:33:12.844296,280,72,70.0,BENIGN,0
100857,13897,53,2015-02-18 02:33:12.922774,88,89,89.0,BENIGN,0
34291,13506,25,2015-02-18 02:33:13.024027,280,72,70.0,BENIGN,0
1990,43994,80,2015-02-18 02:33:13.171836860,256,64,64.0,Exploits,1
9354,38119,25,2015-02-18 02:33:13.194471812,256,64,64.0,Exploits,1
4354,11798,80,2015-02-18 02:33:13.276774528,256,64,64.0,Exploits,1
12421,34587,80,2015-02-18 02:33:13.470214146,256,64,64.0,Exploits,1
12590,39126,80,2015-02-18 02:33:13.477991600,256,64,64.0,Exploits,1
36152,21071,5190,2015-02-18 02:33:13.522751,280,72,70.0,BENIGN,0
2292,50532,80,2015-02-18 02:33:13.526617149,256,64,64.0,Exploits,1
151110,22661,63839,2015-02-18 02:33:13.622756,280,72,70.0,BENIGN,0
70813,26178,25,2015-02-18 02:33:13.724052,280,72,70.0,BENIGN,0
110919,52989,51592,2015-02-18 02:33:13.834797,280,72,70.0,BENIGN,0
93838,51785,53,2015-02-18 02:33:14.026774,88,81,81.0,BENIGN,0
88865,31882,143,2015-02-18 02:33:14.028052,280,72,70.0,BENIGN,0
3672,3729,110,2015-02-18 02:33:14.108615,256,64,64.0,Exploits,1
142376,52349,33359,2015-02-18 02:33:14.222763,280,72,70.0,BENIGN,0
6874,56979,80,2015-02-18 02:33:14.258111818,256,64,64.0,Exploits,1
2576,56079,5555,2015-02-18 02:33:14.351091235,256,64,64.0,Exploits,1
11142,2715,80,2015-02-18 02:33:14.352014430,256,64,64.0,Exploits,1
172076,42872,4789,2015-02-18 02:33:14.439799,280,72,70.0,BENIGN,0
12293,31285,80,2015-02-18 02:33:14.497760289,256,64,64.0,Exploits,1
92363,45918,5190,2015-02-18 02:33:14.622766,280,72,70.0,BENIGN,0
57597,39874,53,2015-02-18 02:33:14.722763,88,81,81.0,BENIGN,0
8065,5070,110,2015-02-18 02:33:14.767861758,256,64,64.0,Exploits,1
4811,18817,443,2015-02-18 02:33:14.851620983,256,64,64.0,Exploits,1
69006,18848,42660,2015-02-18 02:33:15.024634,176,160,146.0,BENIGN,0
1153,26624,25,2015-02-18 02:33:15.067014859,256,64,64.0,Exploits,1
149618,16713,53,2015-02-18 02:33:15.122762,88,89,89.0,BENIGN,0
160752,62524,25,2015-02-18 02:33:15.123973,280,72,70.0,BENIGN,0
12334,32517,80,2015-02-18 02:33:15.190024412,256,64,64.0,Exploits,1
11537,12627,80,2015-02-18 02:33:15.304498741,256,64,64.0,Exploits,1
11219,3863,25,2015-02-18 02:33:15.392983,256,64,64.0,Exploits,1
160693,62269,58952,2015-02-18 02:33:15.476183,280,72,70.0,BENIGN,0
9695,47630,80,2015-02-18 02:33:15.479988334,256,64,64.0,Exploits,1
143517,56965,80,2015-02-18 02:33:15.724108,280,72,70.0,BENIGN,0
39242,33596,53,2015-02-18 02:33:15.822838,88,89,89.0,BENIGN,0
31792,3695,80,2015-02-18 02:33:15.824085,280,72,70.0,BENIGN,0
11917,21860,143,2015-02-18 02:33:15.970385803,256,64,64.0,Exploits,1
97705,1923,54016,2015-02-18 02:33:16.040846,280,72,70.0,BENIGN,0
48250,3120,47165,2015-02-18 02:33:16.138758,280,72,70.0,BENIGN,0
8898,26108,80,2015-02-18 02:33:16.172642,256,64,64.0,Exploits,1
6251,46473,80,2015-02-18 02:33:16.259833171,256,64,64.0,Exploits,1
9917,51406,25,2015-02-18 02:33:16.359632482,256,64,64.0,Exploits,1
12376,33315,80,2015-02-18 02:33:16.379801309,256,64,64.0,Exploits,1
4687,17325,80,2015-02-18 02:33:16.387217349,256,64,64.0,Exploits,1
25680,44773,42999,2015-02-18 02:33:16.540770,280,72,70.0,BENIGN,0
12407,34190,143,2015-02-18 02:33:16.689098362,256,64,64.0,Exploits,1
1152,26603,139,2015-02-18 02:33:16.753411857,256,64,64.0,Exploits,1
13391,55385,110,2015-02-18 02:33:16.755482738,256,64,64.0,Exploits,1
120505,26555,80,2015-02-18 02:33:17.054159,280,72,70.0,BENIGN,0
36531,22748,21,2015-02-18 02:33:17.124057,280,72,70.0,BENIGN,0
46476,61715,60070,2015-02-18 02:33:17.128557,280,72,70.0,BENIGN,0
